entry_time,exit_time,qty,entry_price,exit_price,pnl
2025-11-11 15:42:00+00:00,2025-11-11 16:07:00+00:00,2,273.18098999023437,273.31998657226563,0.2779931640625364
2025-11-11 18:42:00+00:00,2025-11-11 18:49:00+00:00,4,274.18001342773437,274.5300085449219,1.3999804687500728
2025-11-11 19:02:00+00:00,2025-11-11 19:48:00+00:00,5,274.66555148654516,275.28998779296876,3.12218153211802
2025-11-11 19:02:00+00:00,2025-11-11 20:20:00+00:00,4,274.84595181688854,275.46500610351563,2.476217146508361
2025-11-11 19:02:00+00:00,2025-11-11 20:32:00+00:00,10,275.0413855080938,275.47001098632813,4.286254782343235
2025-11-11 19:02:00+00:00,2025-11-11 20:44:00+00:00,5,275.0702599462335,275.44001220703126,1.8487613039889084
2025-11-11 19:02:00+00:00,2025-11-12 15:01:00+00:00,5,275.04862543745554,272.9950048828125,-10.268102773215162
2025-11-11 19:02:00+00:00,2025-11-12 15:32:00+00:00,10,274.1195074522946,273.2599890136719,-8.595184386227288
2025-11-11 19:02:00+00:00,2025-11-12 17:20:00+00:00,8,274.13206795264256,274.18000244140626,0.3834759101096097
2025-11-12 18:34:00+00:00,2025-11-12 18:37:00+00:00,5,274.83501220703124,274.9994909667969,0.822393798828216
2025-11-12 18:34:00+00:00,2025-11-12 19:46:00+00:00,6,274.9954253133138,274.53998779296876,-2.7326251220700897
2025-11-12 18:34:00+00:00,2025-11-12 20:24:00+00:00,8,274.61340881347655,273.96500610351563,-5.1872216796873545
2025-11-12 18:34:00+00:00,2025-11-12 20:40:00+00:00,6,273.91848834698015,273.94498657226563,0.15898935171287576
2025-11-12 18:34:00+00:00,2025-11-12 20:50:00+00:00,10,273.8193718101536,274.1788122558594,3.5944044570578626
2025-11-12 18:34:00+00:00,2025-11-13 14:30:00+00:00,1,273.60597104706915,274.14008544921876,0.534114402149612
2025-11-12 18:34:00+00:00,2025-11-13 15:58:00+00:00,10,273.95157921027277,272.7800085449219,-11.715706653508846
2025-11-12 18:34:00+00:00,2025-11-13 16:59:00+00:00,10,273.7789514324137,273.72001098632813,-0.589404460855576
2025-11-12 18:34:00+00:00,2025-11-13 17:04:00+00:00,7,273.69245952701135,273.6200048828125,-0.507182509391896
2025-11-12 18:34:00+00:00,2025-11-13 17:30:00+00:00,10,273.31985684580803,272.9849951171875,-3.34861728620524
2025-11-12 18:34:00+00:00,2025-11-13 17:39:00+00:00,10,273.31985684580803,272.7599890136719,-5.59867832136149
2025-11-12 18:34:00+00:00,2025-11-13 17:48:00+00:00,3,272.67256862306,272.78998779296876,0.3522575097263143
2025-11-12 18:34:00+00:00,2025-11-13 17:55:00+00:00,4,272.65128187012374,272.7490026855469,0.39088326169257925
2025-11-12 18:34:00+00:00,2025-11-13 18:06:00+00:00,4,272.59422307190187,272.80399536132813,0.8390891577050752
2025-11-12 18:34:00+00:00,2025-11-13 18:42:00+00:00,3,272.5828113122575,272.84000610351563,0.7715843737744308
2025-11-12 18:34:00+00:00,2025-11-13 19:58:00+00:00,8,272.83168971704197,273.07999633789063,1.9864529667893294
2025-11-12 18:34:00+00:00,2025-11-13 20:11:00+00:00,8,272.74283223501453,272.81998657226563,0.617234698008815
2025-11-12 18:34:00+00:00,2025-11-14 14:51:00+00:00,2,272.76556401441246,271.59000610351563,-2.3511158217936554
2025-11-12 18:34:00+00:00,2025-11-14 16:19:00+00:00,3,273.00393766048603,274.19001220703126,3.5582236396356848
2025-11-12 18:34:00+00:00,2025-11-14 16:40:00+00:00,1,273.024886894287,274.19001220703126,1.1651253127442374
2025-11-12 18:34:00+00:00,2025-11-14 18:27:00+00:00,7,273.024886894287,274.6500036621094,11.375817374756537
2025-11-12 18:34:00+00:00,2025-11-14 18:53:00+00:00,8,273.2077621133509,274.3700048828125,9.297942155692908
2025-11-12 18:34:00+00:00,2025-11-14 19:14:00+00:00,9,273.25826077282886,274.1399938964844,7.935598112899697
2025-11-12 18:34:00+00:00,2025-11-14 19:30:00+00:00,6,273.4955043335786,274.0999853515625,3.6268861079034878
2025-11-12 18:34:00+00:00,2025-11-14 19:36:00+00:00,6,273.61536345886685,274.125009765625,3.05787784054894
2025-11-12 18:34:00+00:00,2025-11-14 19:46:00+00:00,1,273.6995874395785,274.21500610351563,0.5154186639371119
