Datetime,Open,High,Low,Close,Volume,Returns,MA_20,MA_50
2025-11-10 15:19:00+00:00,634.0900268554688,634.4299926757812,633.6400146484375,634.239990234375,38088,7.882147743787371e-05,633.3721343994141,630.7739270019531
2025-11-10 15:20:00+00:00,634.239990234375,634.2899780273438,633.7100219726562,633.8250122070312,33704,-0.0006542918039438295,633.4883850097656,630.8533276367187
2025-11-10 15:21:00+00:00,633.7548828125,633.97998046875,633.2999877929688,633.9600219726562,21982,0.00021300794860534822,633.6262664794922,630.9225280761718
2025-11-10 15:22:00+00:00,633.9000244140625,634.8800048828125,633.7999877929688,634.8599853515625,50319,0.0014195901124898214,633.8250152587891,631.0771276855469
2025-11-10 15:23:00+00:00,634.8300170898438,634.9600219726562,633.781494140625,634.2999877929688,38319,-0.0008820804138154337,633.937109375,631.2181274414063
2025-11-10 15:24:00+00:00,634.2800903320312,634.5,633.3900146484375,633.6799926757812,41240,-0.000977447783571228,633.9641082763671,631.3825268554688
2025-11-10 15:25:00+00:00,633.6799926757812,634.1099853515625,633.3599853515625,633.594970703125,24857,-0.00013417178013974684,633.9798553466796,631.5533264160156
2025-11-10 15:26:00+00:00,633.7000122070312,634.0700073242188,633.1746826171875,633.4000854492188,26977,-0.0003075864912406301,633.979360961914,631.7395275878906
2025-11-10 15:27:00+00:00,633.5755004882812,633.9598999023438,633.2999877929688,633.489990234375,28354,0.00014193996373168538,633.9696868896484,631.900126953125
2025-11-10 15:28:00+00:00,633.5499877929688,633.8400268554688,632.8099975585938,633.5999755859375,49075,0.00017361813644733992,633.9369354248047,632.0201599121094
2025-11-10 15:29:00+00:00,633.6900024414062,634.22998046875,633.260009765625,633.83740234375,33432,0.00037472658926951397,633.9228057861328,632.130107421875
2025-11-10 15:30:00+00:00,633.6300048828125,633.8800048828125,632.7999877929688,633.125,28781,-0.001123951254873523,633.8755615234375,632.2315576171875
2025-11-10 15:31:00+00:00,633.10791015625,633.2999267578125,632.6199951171875,632.969970703125,33759,-0.0002448636475814725,633.8338104248047,632.3261572265625
2025-11-10 15:32:00+00:00,632.9771118164062,633.75,632.5499877929688,633.6900024414062,25415,0.0011375448624859619,633.8063110351562,632.4352575683594
2025-11-10 15:33:00+00:00,633.739990234375,633.8300170898438,633.160400390625,633.2249755859375,19578,-0.0007338396592611041,633.7570587158203,632.5237573242188
2025-11-10 15:34:00+00:00,633.1400146484375,633.6599731445312,633.0764770507812,633.219970703125,19156,-7.903798816322194e-06,633.7425537109375,632.5899584960938
2025-11-10 15:35:00+00:00,633.1535034179688,633.2188720703125,631.9000244140625,631.9749755859375,28188,-0.001966133689379812,633.6588012695313,632.6142578125
2025-11-10 15:36:00+00:00,631.9749755859375,632.5,631.7838134765625,631.9199829101562,36787,-8.701717299841594e-05,633.5480590820313,632.6374572753906
2025-11-10 15:37:00+00:00,631.7999877929688,631.7999877929688,631.10009765625,631.3400268554688,39614,-0.0009177681832700513,633.4221160888671,632.6595581054687
2025-11-10 15:38:00+00:00,631.3400268554688,631.52001953125,631.1500244140625,631.489990234375,24932,0.00023753187272657073,633.2871154785156,632.707158203125
2025-11-10 15:39:00+00:00,631.364990234375,631.8829956054688,631.364990234375,631.8300170898438,16318,0.0005384516947648521,633.166616821289,632.7635583496094
2025-11-10 15:40:00+00:00,631.8800048828125,632.5,631.7899780273438,632.2442016601562,20587,0.0006555316447613979,633.0875762939453,632.8149426269531
2025-11-10 15:41:00+00:00,632.1500244140625,632.4160766601562,632.0601196289062,632.2150268554688,16616,-4.6144835509576154e-05,633.0003265380859,632.8334448242188
2025-11-10 15:42:00+00:00,632.2883911132812,632.4500122070312,631.6099853515625,631.6900024414062,19609,-0.0008304522856311669,632.8418273925781,632.8574462890625
2025-11-10 15:43:00+00:00,631.7100219726562,631.760009765625,630.536376953125,630.8800048828125,23211,-0.0012822706635583492,632.6708282470703,632.8671459960938
2025-11-10 15:44:00+00:00,630.8800048828125,631.705810546875,630.8800048828125,631.3359985351562,21421,0.0007227898313697523,632.5536285400391,632.8795654296875
2025-11-10 15:45:00+00:00,631.4099731445312,631.780029296875,631.1400146484375,631.6953735351562,19168,0.0005692293815555693,632.4586486816406,632.8994384765625
2025-11-10 15:46:00+00:00,631.6199951171875,632.2100219726562,631.5100708007812,632.0601196289062,19997,0.0005774082081824172,632.391650390625,632.9130407714844
2025-11-10 15:47:00+00:00,632.0,632.25,631.530029296875,632.1599731445312,24673,0.00015798104092312748,632.3251495361328,632.9392407226562
2025-11-10 15:48:00+00:00,632.1998901367188,632.3099975585938,631.2301025390625,631.4099731445312,22130,-0.0011864085545773007,632.2156494140625,632.9433142089844
2025-11-10 15:49:00+00:00,631.3800048828125,631.5299072265625,630.5800170898438,630.625,14602,-0.0012432067561777282,632.055029296875,632.9418139648437
2025-11-10 15:50:00+00:00,630.6199951171875,630.8400268554688,629.4057006835938,629.530029296875,46273,-0.001736326189296311,631.8752807617187,632.9024145507813
2025-11-10 15:51:00+00:00,629.6400146484375,629.6400146484375,628.9000854492188,628.9000854492188,37697,-0.0010006573449082845,631.6717864990235,632.8563684082031
2025-11-10 15:52:00+00:00,628.8699951171875,629.0999145507812,628.6300048828125,628.8800048828125,33096,-3.192966080123316e-05,631.4312866210937,632.8162683105469
2025-11-10 15:53:00+00:00,628.9287109375,629.0430297851562,628.239990234375,628.5,33880,-0.0006042565829125213,631.1950378417969,632.7451062011719
2025-11-10 15:54:00+00:00,628.5,629.0,628.1099853515625,629.0,24907,0.0007955449482894839,630.9840393066406,632.6623059082032
2025-11-10 15:55:00+00:00,628.989990234375,628.989990234375,628.4400024414062,628.632080078125,24385,-0.000584928333664525,630.81689453125,632.5693469238281
2025-11-10 15:56:00+00:00,628.625,628.9299926757812,628.3486938476562,628.719970703125,23193,0.00013981250366512654,630.6568939208985,632.475546875
2025-11-10 15:57:00+00:00,628.6099853515625,628.7999877929688,628.219970703125,628.510009765625,28983,-0.0003339498461695234,630.5153930664062,632.3720776367187
2025-11-10 15:58:00+00:00,628.52001953125,628.9099731445312,628.260009765625,628.4400024414062,17240,-0.0001113861722661369,630.3628936767578,632.2557775878906
2025-11-10 15:59:00+00:00,628.3900146484375,628.5808715820312,627.8115844726562,627.9099731445312,36022,-0.0008434047718411941,630.1668914794922,632.1315771484375
2025-11-10 16:00:00+00:00,627.9299926757812,628.2055053710938,627.3900146484375,627.5800170898438,19671,-0.0005254830609475736,629.9336822509765,632.0017797851563
2025-11-10 16:01:00+00:00,627.5252075195312,628.0499877929688,627.25,627.8034057617188,29417,0.0003559524933742786,629.713101196289,631.881748046875
2025-11-10 16:02:00+00:00,627.9400024414062,628.0700073242188,627.5084838867188,628.010009765625,17028,0.00032909028847272204,629.5291015625,631.7571484375
2025-11-10 16:03:00+00:00,628.0007934570312,628.1599731445312,627.5,627.6799926757812,45837,-0.0005254965441823245,629.3691009521484,631.6265478515625
2025-11-10 16:04:00+00:00,627.6500244140625,628.0599975585938,627.4099731445312,627.5401000976562,19673,-0.00022287245054386506,629.1793060302734,631.5071484375
2025-11-10 16:05:00+00:00,627.5009765625,627.5599975585938,626.5,626.5701293945312,40059,-0.0015456712694121855,628.9230438232422,631.3655505371094
2025-11-10 16:06:00+00:00,626.5700073242188,627.5800170898438,626.489990234375,627.5800170898438,25510,0.001611771209534707,628.6990386962891,631.2344543457032
2025-11-10 16:07:00+00:00,627.594970703125,628.5999755859375,627.469970703125,628.5399780273438,31067,0.0015296231737131905,628.5180389404297,631.128076171875
2025-11-10 16:08:00+00:00,628.5449829101562,628.6998901367188,628.1900024414062,628.5004272460938,55987,-6.292484588510394e-05,628.3725616455079,631.0142846679687
2025-11-10 16:09:00+00:00,628.2000122070312,628.9500122070312,627.8499755859375,628.739990234375,24753,0.00038116599113702243,628.2783111572265,630.9042846679688
2025-11-10 16:10:00+00:00,628.8300170898438,629.3300170898438,628.3699951171875,628.3699951171875,51325,-0.0005884707875024597,628.2203094482422,630.7951843261719
2025-11-10 16:11:00+00:00,628.4299926757812,628.760009765625,628.2501220703125,628.739990234375,28618,0.0005888172892762888,628.2123046875,630.6907836914063
2025-11-10 16:12:00+00:00,628.75,628.75,628.405029296875,628.5,22740,-0.00038170028644990417,628.1933044433594,630.563583984375
2025-11-10 16:13:00+00:00,628.5,628.6400146484375,628.0,628.280029296875,17273,-0.00034999316328565566,628.1823059082031,630.4431848144532
2025-11-10 16:14:00+00:00,628.489990234375,628.567626953125,627.8800048828125,627.9500122070312,17059,-0.0005252706985021671,628.1298065185547,630.3285852050781
2025-11-10 16:15:00+00:00,627.9600219726562,628.5,627.8800048828125,628.1300048828125,27229,0.0002866353567676505,628.104702758789,630.2192858886718
2025-11-10 16:16:00+00:00,628.046875,628.4500122070312,627.97998046875,628.4500122070312,13368,0.0005094603374000695,628.0912048339844,630.1202844238281
2025-11-10 16:17:00+00:00,628.3699951171875,628.422119140625,628.1599731445312,628.2813720703125,7962,-0.0002683429603677068,628.0797729492188,630.0161120605469
2025-11-10 16:18:00+00:00,628.2797241210938,628.6900024414062,628.2797241210938,628.6599731445312,12551,0.0006025979617558797,628.090771484375,629.9173120117188
2025-11-10 16:19:00+00:00,628.75,629.4899291992188,628.6199951171875,629.364990234375,14129,0.001121460121466411,628.1635223388672,629.8278637695313
2025-11-10 16:20:00+00:00,629.260009765625,629.64990234375,629.1099853515625,629.4849853515625,23958,0.00019066061673189694,628.2587707519531,629.7550634765626
2025-11-10 16:21:00+00:00,629.4465942382812,629.8599853515625,629.3300170898438,629.8049926757812,14095,0.0005083637126626073,628.3588500976563,629.6917639160156
2025-11-10 16:22:00+00:00,629.7600708007812,629.9089965820312,629.3499755859375,629.510009765625,29296,-0.00046837181919279214,628.4338500976562,629.6081640625
2025-11-10 16:23:00+00:00,629.6400146484375,630.1300048828125,629.3400268554688,629.9937133789062,29065,0.0007683811310026378,628.5495361328125,629.5435388183594
2025-11-10 16:24:00+00:00,630.0,630.1099853515625,629.5,629.7949829101562,23042,-0.0003154483362765026,628.6622802734375,629.4750390625
2025-11-10 16:25:00+00:00,629.7949829101562,629.869873046875,629.510009765625,629.6199951171875,19937,-0.00027784882019887824,628.8147735595703,629.427939453125
2025-11-10 16:26:00+00:00,629.6749877929688,630.3200073242188,629.5700073242188,630.1599731445312,22175,0.0008576252843481846,628.9437713623047,629.3927392578125
2025-11-10 16:27:00+00:00,630.1900024414062,630.5999755859375,629.9249877929688,630.5399780273438,27835,0.0006030292290959416,629.0437713623047,629.37673828125
2025-11-10 16:28:00+00:00,630.5599975585938,630.969970703125,630.4000244140625,630.5650024414062,24700,3.9687275881883366e-05,629.1470001220703,629.3582385253907
2025-11-10 16:29:00+00:00,630.57568359375,630.75,630.3800048828125,630.4099731445312,16652,-0.00024585775657504083,629.2304992675781,629.3298376464844
2025-11-10 16:30:00+00:00,630.4099731445312,630.806396484375,630.3599853515625,630.6300048828125,21466,0.0003490295960637546,629.3434997558594,629.2975537109374
2025-11-10 16:31:00+00:00,630.7100219726562,630.75,630.3800048828125,630.6599731445312,24850,4.7521147878759606e-05,629.4394989013672,629.2664526367188
2025-11-10 16:32:00+00:00,630.75,630.8400268554688,630.3099975585938,630.8049926757812,22340,0.0002299488431569685,629.5547485351562,629.2487524414063
2025-11-10 16:33:00+00:00,630.8200073242188,631.2100219726562,630.5900268554688,631.0800170898438,11909,0.0004359895962393612,629.6947479248047,629.2527526855469
2025-11-10 16:34:00+00:00,631.0001220703125,631.1798706054688,630.625,630.9400024414062,17906,-0.00022186512747335296,629.8442474365235,629.2448327636719
2025-11-10 16:35:00+00:00,630.8499755859375,630.9400024414062,630.510009765625,630.530029296875,19183,-0.0006497815052856071,629.9642486572266,629.2215258789063
2025-11-10 16:36:00+00:00,630.6799926757812,631.4000244140625,630.6099853515625,631.0650024414062,23388,0.0008484499067042961,630.0949981689453,629.2016235351563
2025-11-10 16:37:00+00:00,631.0650024414062,631.4699096679688,631.010009765625,631.2877807617188,16609,0.00035301960883682426,630.2453186035157,629.1841796875
2025-11-10 16:38:00+00:00,631.1400146484375,631.7000122070312,631.0999755859375,631.6599731445312,13310,0.000589576408976944,630.3953186035156,629.1891796875
2025-11-10 16:39:00+00:00,631.6484985351562,631.8099975585938,631.239990234375,631.3200073242188,24020,-0.0005382101680752038,630.4930694580078,629.2030798339844
2025-11-10 16:40:00+00:00,631.3499755859375,631.6300048828125,630.5999755859375,631.0700073242188,28793,-0.0003959956869727943,630.5723205566406,629.2338793945313
2025-11-10 16:41:00+00:00,631.0800170898438,631.3400268554688,630.9000244140625,631.0599975585938,17659,-1.5861577176590202e-05,630.6350708007812,629.2770776367188
2025-11-10 16:42:00+00:00,631.0150146484375,631.3568115234375,630.8200073242188,631.1591186523438,12194,0.00015707079221227715,630.7175262451171,629.3226599121094
2025-11-10 16:43:00+00:00,631.1300048828125,631.3099975585938,630.2999877929688,630.6298828125,15676,-0.0008385141309116273,630.7493347167969,629.3652575683594
2025-11-10 16:44:00+00:00,630.6300048828125,631.4713745117188,630.6300048828125,631.3350219726562,14165,0.0011181505656081558,630.8263366699218,629.4119580078125
2025-11-10 16:45:00+00:00,631.45947265625,631.45947265625,630.9135131835938,631.280029296875,16597,-8.710537807554708e-05,630.9093383789062,629.4649169921875
2025-11-10 16:46:00+00:00,631.2650146484375,631.389892578125,630.8250732421875,630.956787109375,11485,-0.0005120424732270035,630.9491790771484,629.5096533203125
2025-11-10 16:47:00+00:00,630.9782104492188,630.97998046875,630.60498046875,630.655029296875,11598,-0.00047825432528025846,630.954931640625,629.5525537109374
2025-11-10 16:48:00+00:00,630.75,630.781982421875,630.3300170898438,630.781982421875,14450,0.0002013035956305309,630.9657806396484,629.5993933105469
2025-11-10 16:49:00+00:00,630.7899780273438,631.1199951171875,630.780029296875,630.9002075195312,12998,0.00018742624385414963,630.9902923583984,629.6591979980469
2025-11-10 16:50:00+00:00,630.8670043945312,631.1099853515625,630.77001953125,630.8099975585938,13281,-0.00014298610122853717,630.9992919921875,629.7237976074218
2025-11-10 16:51:00+00:00,630.8699951171875,631.2000122070312,630.780029296875,631.0499877929688,13339,0.00038044773434764423,631.0187927246094,629.7887292480468
2025-11-10 16:52:00+00:00,630.9849853515625,631.1199951171875,630.75,631.0599975585938,17675,1.5862080371853438e-05,631.03154296875,629.8497290039063
2025-11-10 16:53:00+00:00,630.9299926757812,631.239990234375,630.857421875,631.2399291992188,16543,0.000285126043991335,631.0395385742188,629.920927734375
2025-11-10 16:54:00+00:00,631.1400146484375,631.2000122070312,630.9415893554688,631.0549926757812,19380,-0.00029297342402290205,631.0452880859375,629.9912255859375
2025-11-10 16:55:00+00:00,631.0349731445312,631.3599853515625,630.7927856445312,631.1699829101562,13473,0.00018221903908477444,631.0772857666016,630.08322265625
2025-11-10 16:56:00+00:00,631.1400146484375,632.0,631.1400146484375,631.9000244140625,28622,0.0011566480087348285,631.1190368652344,630.1696228027344
2025-11-10 16:57:00+00:00,631.9243774414062,632.0399780273438,631.57861328125,631.8923950195312,16256,-1.2073736724960149e-05,631.149267578125,630.2366711425781
2025-11-10 16:58:00+00:00,631.9199829101562,632.3099975585938,631.9010009765625,632.1300048828125,17743,0.0003760289966361352,631.1727691650391,630.3092626953126
2025-11-10 16:59:00+00:00,632.0850219726562,632.5700073242188,632.010009765625,632.5479125976562,14131,0.000661110391241726,631.234164428711,630.3854211425781
2025-11-10 17:00:00+00:00,632.5150146484375,632.739990234375,632.22998046875,632.6199951171875,18773,0.00011395582547302219,631.3116638183594,630.4704211425782
2025-11-10 17:01:00+00:00,632.64501953125,632.739990234375,632.530029296875,632.6599731445312,18193,6.319437838242514e-05,631.3916625976562,630.5488208007813
2025-11-10 17:02:00+00:00,632.6939697265625,633.0900268554688,632.6199951171875,633.0880126953125,36146,0.0006765712530441004,631.4881072998047,630.6405810546875
2025-11-10 17:03:00+00:00,633.1500244140625,633.8779907226562,633.0800170898438,633.760009765625,45449,0.001061459160238254,631.6446136474609,630.7501806640626
2025-11-10 17:04:00+00:00,633.7791748046875,634.1199951171875,633.510009765625,633.6849975585938,24538,-0.00011836058740755107,631.7621124267578,630.8648803710937
2025-11-10 17:05:00+00:00,633.6951293945312,634.1699829101562,633.4299926757812,634.0838012695312,22857,0.0006293406226658416,631.9023010253907,630.9839562988282
2025-11-10 17:06:00+00:00,634.0800170898438,634.4600219726562,633.9141845703125,633.97998046875,26588,-0.00016373356419674412,632.0534606933594,631.0945556640625
2025-11-10 17:07:00+00:00,634.0625,634.1099853515625,633.7800903320312,634.0247192382812,19744,7.056811083883119e-05,632.2219451904297,631.2094226074219
2025-11-10 17:08:00+00:00,633.9600219726562,634.0700073242188,633.3300170898438,633.52001953125,18616,-0.0007960252837422299,632.3588470458984,631.3066235351563
2025-11-10 17:09:00+00:00,633.5050048828125,633.8499755859375,633.3721923828125,633.7291870117188,14870,0.0003301671202491363,632.5002960205078,631.3939074707031
