Datetime,Open,High,Low,Close,Volume,Returns,MA_20,MA_50
2025-11-10 15:19:00+00:00,295.3999938964844,295.4599914550781,295.1700134277344,295.2749938964844,13983,-0.00015242254712855008,295.35093994140624,295.47899536132815
2025-11-10 15:20:00+00:00,295.32879638671875,295.6300048828125,295.20001220703125,295.5950012207031,26825,0.0010837603279434393,295.359440612793,295.5108953857422
2025-11-10 15:21:00+00:00,295.6000061035156,295.8828125,295.5400085449219,295.8599853515625,129690,0.0008964432069726858,295.3789398193359,295.5285949707031
2025-11-10 15:22:00+00:00,295.8299865722656,295.8399963378906,295.3800048828125,295.54998779296875,35688,-0.0010477846749886721,295.38902435302737,295.53059448242186
2025-11-10 15:23:00+00:00,295.5299987792969,295.7799072265625,295.4700012207031,295.57000732421875,24998,6.773653214975361e-05,295.413525390625,295.542294921875
2025-11-10 15:24:00+00:00,295.57000732421875,295.7591857910156,295.4800109863281,295.6650085449219,25302,0.0003214169853131832,295.4330261230469,295.55579528808596
2025-11-10 15:25:00+00:00,295.7200012207031,295.9200134277344,295.6300048828125,295.71990966796875,15227,0.00018568691410947302,295.4444869995117,295.55859375
2025-11-10 15:26:00+00:00,295.6700134277344,295.92999267578125,295.6099853515625,295.7650146484375,23683,0.00015252601868898097,295.46101837158204,295.56139404296874
2025-11-10 15:27:00+00:00,295.7650146484375,295.989990234375,295.69000244140625,295.9200134277344,33586,0.0005240605603105131,295.4865188598633,295.5810943603516
2025-11-10 15:28:00+00:00,295.9200134277344,296.3299865722656,295.8599853515625,296.1099853515625,81007,0.000641970516382484,295.5275177001953,295.59849426269534
2025-11-10 15:29:00+00:00,296.1506042480469,296.20001220703125,295.6600036621094,295.7799987792969,31643,-0.0011144054188980679,295.5534927368164,295.6033740234375
2025-11-10 15:30:00+00:00,295.82501220703125,296.1000061035156,295.7699890136719,296.0299987792969,31142,0.000845222804218615,295.5804931640625,295.59327392578126
2025-11-10 15:31:00+00:00,296.06500244140625,296.1549987792969,295.95001220703125,295.989990234375,21554,-0.00013515030600563804,295.60999298095703,295.57807373046876
2025-11-10 15:32:00+00:00,296.0400085449219,296.05999755859375,295.489990234375,295.5,28811,-0.0016554283946799142,295.6169937133789,295.5514739990234
2025-11-10 15:33:00+00:00,295.4639892578125,295.4735107421875,295.0950012207031,295.2349853515625,29377,-0.000896834681683556,295.61974334716797,295.5273736572266
2025-11-10 15:34:00+00:00,295.260009765625,295.4999084472656,295.25,295.3900146484375,15947,0.000525104762534756,295.6407440185547,295.5001739501953
2025-11-10 15:35:00+00:00,295.40960693359375,295.5400085449219,295.29998779296875,295.3999938964844,23981,3.378329514203138e-05,295.6329940795898,295.48347412109376
2025-11-10 15:36:00+00:00,295.42999267578125,295.7308044433594,295.4042053222656,295.7308044433594,13420,0.0011198732353085994,295.6465347290039,295.46528991699216
2025-11-10 15:37:00+00:00,295.6700134277344,295.67498779296875,295.3599853515625,295.414794921875,11633,-0.001068571541200103,295.6410247802734,295.45048583984374
2025-11-10 15:38:00+00:00,295.4200134277344,295.5,295.3800048828125,295.4599914550781,21226,0.00015299346539188186,295.6480239868164,295.4338854980469
2025-11-10 15:39:00+00:00,295.44000244140625,295.510009765625,295.34588623046875,295.4599914550781,19925,0.0,295.6572738647461,295.43078552246095
